Date,Year,Month,Region,Feeder,PoleNumber,AssetID,EquipmentType,Latitude,Longitude,AgeYears,ConditionScore,LoadA,WoodenPoleTiltDeg,InterferenceM,InsulatorContaminationPct,ArresterLeakageCurrentmA,FailureCount12M,MaintenanceOverdueDays,ConsequenceScore,RiskIndex,CriticalFlag,InspectionCostUSD,FailureImpactUSD,RecommendedAction
2024-03-01,2024,Mar,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,11.2,5.78,217.0,10.5,4.67,,,1,109,73.6,73.7,0,175,7113,Preventive maintenance (30d)
2024-03-01,2024,Mar,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,3.6,5.15,175.9,,3.54,49.6,,1,79,62.8,50.0,0,159,5304,Routine monitoring
2024-03-01,2024,Mar,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,4.9,6.26,172.4,,4.02,40.3,,2,110,60.4,49.5,0,156,5660,Routine monitoring
2024-03-01,2024,Mar,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,25.9,7.28,175.3,,3.02,48.0,,1,70,62.2,52.9,0,143,6043,Routine monitoring
2024-03-01,2024,Mar,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,12.3,4.95,182.7,,4.13,58.9,,1,68,73.7,57.2,0,159,6410,Routine monitoring
2024-03-01,2024,Mar,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,8.6,7.41,181.3,,4.32,56.4,,0,73,60.1,63.2,0,112,5458,Routine monitoring
2024-03-01,2024,Mar,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,15.3,7.46,186.6,,3.89,46.1,,2,55,73.5,54.3,0,173,6282,Routine monitoring
2024-03-01,2024,Mar,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,21.9,6.34,176.1,,4.48,59.1,,2,106,73.6,59.8,0,180,7522,Routine monitoring
2024-03-01,2024,Mar,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,5.3,5.14,179.2,,4.16,59.2,,2,36,78.6,56.3,0,209,7001,Routine monitoring
2024-03-01,2024,Mar,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,18.9,5.77,187.3,,3.97,57.0,,2,119,69.6,59.7,0,159,7073,Routine monitoring
2024-03-01,2024,Mar,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,22.4,8.89,184.0,,3.87,56.8,,1,16,60.3,46.9,0,156,5580,Routine monitoring
2024-03-01,2024,Mar,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,13.1,7.57,172.6,,3.67,56.1,,1,91,66.7,48.3,0,184,6201,Routine monitoring
2024-03-01,2024,Mar,Central,A LINE,P1,INS-012,Insulator,24.1598,120.718109,4.4,6.35,181.4,,3.45,56.3,,0,22,74.1,46.7,0,139,5238,Routine monitoring
2024-03-01,2024,Mar,North,D LINE,P5,INS-013,Insulator,25.106793,121.240527,6.4,8.65,176.2,,3.4,58.6,,0,86,59.2,40.2,0,158,4660,Routine monitoring
2024-03-01,2024,Mar,North,C LINE,P5,INS-014,Insulator,25.085354,121.22217,4.4,6.04,185.3,,3.56,73.2,,1,121,74.1,53.2,0,188,6101,Routine monitoring
2024-03-01,2024,Mar,North,C LINE,P2,INS-015,Insulator,25.103489,121.255371,13.4,7.19,180.1,,3.5,53.0,,1,97,78.1,53.4,0,162,6653,Routine monitoring
2024-03-01,2024,Mar,South,B LINE,P2,INS-016,Insulator,22.678045,120.367669,26.7,8.57,187.5,,3.93,49.3,,1,19,70.1,52.3,0,159,6258,Routine monitoring
2024-03-01,2024,Mar,Central,D LINE,P6,INS-017,Insulator,24.191969,120.715505,10.9,7.92,182.8,,3.08,53.2,,0,30,77.9,47.8,0,151,5845,Routine monitoring
2024-03-01,2024,Mar,Central,B LINE,P2,INS-018,Insulator,24.185322,120.666442,12.0,8.34,178.0,,3.38,59.1,,0,36,57.1,42.2,0,112,5174,Routine monitoring
2024-03-01,2024,Mar,North,D LINE,P3,INS-019,Insulator,25.047004,121.171719,25.6,6.22,178.6,,3.55,57.6,,1,76,67.0,57.3,0,164,6184,Routine monitoring
2024-03-01,2024,Mar,South,C LINE,P1,INS-020,Insulator,22.573148,120.366856,8.3,8.83,184.6,,4.01,55.7,,0,39,57.9,53.1,0,166,5019,Routine monitoring
2024-03-01,2024,Mar,Central,C LINE,P6,ARR-001,Arrester,24.1811,120.663095,31.7,4.88,196.4,,3.61,,10.93,2,106,66.5,64.4,0,156,7331,Routine monitoring
2024-03-01,2024,Mar,North,D LINE,P1,ARR-002,Arrester,25.080789,121.274912,23.1,8.91,200.0,,3.96,,9.18,1,101,64.5,64.2,0,154,6136,Routine monitoring
2024-03-01,2024,Mar,Central,A LINE,P6,ARR-003,Arrester,24.199908,120.689242,22.4,5.15,196.1,,3.84,,10.56,2,109,72.9,61.4,0,198,6543,Routine monitoring
2024-03-01,2024,Mar,South,D LINE,P3,ARR-004,Arrester,22.613336,120.272392,6.9,6.13,203.1,,3.31,,7.41,1,106,72.9,52.1,0,166,6306,Routine monitoring
2024-03-01,2024,Mar,North,C LINE,P4,ARR-005,Arrester,25.084711,121.162057,11.5,6.35,202.7,,3.71,,8.98,2,80,72.9,55.7,0,168,6435,Routine monitoring
2024-03-01,2024,Mar,Central,D LINE,P4,ARR-006,Arrester,24.165588,120.673564,26.2,9.03,197.3,,2.81,,5.28,1,80,72.0,52.0,0,163,6172,Routine monitoring
2024-03-01,2024,Mar,Central,C LINE,P1,ARR-007,Arrester,24.185579,120.707159,22.7,5.26,194.2,,4.25,,9.83,1,22,60.5,72.8,1,159,6900,Preventive maintenance (30d)
2024-03-01,2024,Mar,North,D LINE,P5,ARR-008,Arrester,25.126963,121.172196,15.2,7.31,202.6,,3.39,,8.24,1,22,77.2,52.4,0,157,6636,Routine monitoring
2024-03-01,2024,Mar,Central,D LINE,P2,ARR-009,Arrester,24.09166,120.698267,29.1,8.62,197.9,,4.08,,9.17,2,95,79.0,57.6,0,182,7642,Routine monitoring
2024-03-01,2024,Mar,North,B LINE,P6,ARR-010,Arrester,25.080514,121.169031,10.4,8.1,202.4,,2.67,,9.22,1,55,76.4,49.7,0,176,5975,Routine monitoring
2024-03-01,2024,Mar,South,C LINE,P4,ARR-011,Arrester,22.642771,120.331698,17.8,8.51,198.6,,3.74,,9.4,1,74,75.7,61.2,0,151,6492,Routine monitoring
2024-03-01,2024,Mar,South,D LINE,P4,ARR-012,Arrester,22.593287,120.265614,21.7,8.03,194.3,,4.17,,9.76,1,61,76.9,53.5,0,177,6856,Routine monitoring
2024-03-01,2024,Mar,Central,D LINE,P1,ARR-013,Arrester,24.170896,120.634829,12.9,8.93,203.0,,3.24,,6.66,0,29,68.1,43.1,0,144,5047,Routine monitoring
2024-03-01,2024,Mar,Central,B LINE,P6,ARR-014,Arrester,24.100953,120.660082,12.8,6.56,196.4,,3.1,,10.03,1,27,77.5,53.0,0,149,5911,Routine monitoring
2024-03-01,2024,Mar,Central,A LINE,P5,ARR-015,Arrester,24.124253,120.602825,13.4,8.13,200.9,,3.9,,10.63,2,100,78.1,68.4,0,162,7261,Preventive maintenance (30d)
2024-03-01,2024,Mar,Central,B LINE,P4,ARR-016,Arrester,24.101719,120.663017,4.0,6.25,194.6,,3.86,,8.86,0,84,69.2,47.2,0,137,5137,Routine monitoring
2024-04-01,2024,Apr,South,A LINE,P1,OHL-001,Overhead Line,22.660817,120.265285,7.3,5.1,210.1,10.18,5.46,,,1,104,80.2,70.9,0,146,7510,Preventive maintenance (30d)
2024-04-01,2024,Apr,South,D LINE,P1,OHL-002,Overhead Line,22.561172,120.261609,17.9,4.32,208.9,6.9,4.06,,,1,28,78.8,60.6,0,130,6790,Routine monitoring
2024-04-01,2024,Apr,South,D LINE,P2,OHL-003,Overhead Line,22.619889,120.269947,28.5,7.61,206.6,8.26,4.56,,,2,20,79.3,58.5,0,172,7400,Routine monitoring
2024-04-01,2024,Apr,Central,B LINE,P2,OHL-004,Overhead Line,24.20501,120.649123,5.9,4.54,208.0,9.97,5.32,,,2,95,81.7,79.5,1,150,8364,Corrective maintenance (7d)
2024-04-01,2024,Apr,North,D LINE,P5,OHL-005,Overhead Line,25.025476,121.291121,5.5,5.68,214.6,9.52,4.73,,,1,73,85.7,55.4,0,165,6700,Routine monitoring
2024-04-01,2024,Apr,Central,B LINE,P6,OHL-006,Overhead Line,24.080738,120.694577,25.7,9.23,208.0,8.04,3.81,,,1,99,84.3,53.6,0,180,6866,Routine monitoring
2024-04-01,2024,Apr,Central,C LINE,P4,OHL-007,Overhead Line,24.159996,120.653077,14.0,5.2,211.3,7.24,4.45,,,1,49,81.4,57.6,0,159,6875,Routine monitoring
2024-04-01,2024,Apr,South,A LINE,P5,OHL-008,Overhead Line,22.645897,120.30578,10.3,6.52,218.6,6.92,3.87,,,1,54,87.7,56.5,0,187,7250,Routine monitoring
2024-04-01,2024,Apr,South,B LINE,P6,OHL-009,Overhead Line,22.6024,120.338564,4.9,7.82,204.1,5.91,4.13,,,0,88,78.7,45.1,0,152,5332,Routine monitoring
2024-04-01,2024,Apr,North,B LINE,P5,OHL-010,Overhead Line,25.130691,121.206055,22.3,6.22,212.9,6.46,4.76,,,1,106,75.0,57.8,0,180,6739,Routine monitoring
2024-04-01,2024,Apr,Central,B LINE,P2,OHL-011,Overhead Line,24.175298,120.677457,24.9,6.04,214.2,7.09,4.29,,,1,85,72.5,59.2,0,174,6774,Routine monitoring
2024-04-01,2024,Apr,North,D LINE,P1,OHL-012,Overhead Line,25.11381,121.282554,7.7,4.84,214.3,8.29,4.63,,,2,78,79.7,59.0,0,196,6909,Routine monitoring
2024-04-01,2024,Apr,Central,D LINE,P5,OHL-013,Overhead Line,24.210457,120.676076,31.4,8.61,215.3,9.0,4.55,,,1,24,78.0,54.7,0,151,6520,Routine monitoring
2024-04-01,2024,Apr,South,C LINE,P6,OHL-014,Overhead Line,22.604625,120.27209,7.8,4.44,208.9,11.07,4.98,,,1,81,83.3,71.6,0,144,7436,Preventive maintenance (30d)
2024-04-01,2024,Apr,South,B LINE,P5,OHL-015,Overhead Line,22.684768,120.352873,11.9,7.23,205.4,7.01,4.62,,,1,88,75.8,51.9,0,173,6081,Routine monitoring
2024-04-01,2024,Apr,North,A LINE,P5,OHL-016,Overhead Line,25.053382,121.164727,30.2,8.12,209.0,9.18,4.59,,,1,112,77.4,57.2,0,146,6973,Routine monitoring
2024-04-01,2024,Apr,North,B LINE,P5,OHL-017,Overhead Line,25.140573,121.173991,17.3,4.57,211.8,6.73,4.28,,,1,88,80.7,60.1,0,176,6524,Routine monitoring
2024-04-01,2024,Apr,North,D LINE,P5,OHL-018,Overhead Line,25.031118,121.235874,20.8,9.09,215.2,9.89,3.7,,,1,101,79.9,52.0,0,130,6630,Routine monitoring
2024-04-01,2024,Apr,South,B LINE,P6,OHL-019,Overhead Line,22.60064,120.370321,22.1,6.63,214.6,8.62,4.73,,,1,70,71.9,75.1,1,185,7675,Corrective maintenance (7d)
2024-04-01,2024,Apr,North,A LINE,P3,OHL-020,Overhead Line,25.010945,121.239549,20.3,4.42,214.2,10.48,5.2,,,2,101,67.7,79.6,1,176,8239,Corrective maintenance (7d)
2024-04-01,2024,Apr,North,A LINE,P3,OHL-021,Overhead Line,25.01792,121.195321,22.7,5.18,207.2,8.95,4.69,,,2,36,86.9,63.4,0,196,7733,Routine monitoring
2024-04-01,2024,Apr,South,D LINE,P2,OHL-022,Overhead Line,22.666847,120.34405,8.8,4.58,205.6,8.34,4.88,,,1,58,80.5,68.1,0,139,7426,Preventive maintenance (30d)
2024-04-01,2024,Apr,Central,A LINE,P6,OHL-023,Overhead Line,24.162484,120.692465,5.0,7.95,214.2,5.22,4.04,,,0,107,68.5,43.4,0,125,5681,Routine monitoring
2024-04-01,2024,Apr,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,11.3,5.2,209.5,10.28,4.47,,,1,118,76.8,56.7,0,188,6177,Routine monitoring
2024-04-01,2024,Apr,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,3.7,5.03,172.5,,4.18,53.6,,1,98,61.9,55.9,0,137,6380,Routine monitoring
2024-04-01,2024,Apr,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,5.0,6.35,171.8,,4.21,55.9,,1,118,64.8,47.9,0,140,5477,Routine monitoring
2024-04-01,2024,Apr,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,26.0,7.2,171.0,,3.76,55.8,,1,55,61.0,53.1,0,146,5496,Routine monitoring
2024-04-01,2024,Apr,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,12.3,4.4,180.7,,3.78,67.3,,2,68,77.1,61.0,0,179,7642,Routine monitoring
2024-04-01,2024,Apr,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,8.6,7.11,172.7,,4.12,53.3,,1,82,66.9,47.6,0,176,6265,Routine monitoring
2024-04-01,2024,Apr,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,15.4,7.39,168.1,,4.4,80.5,,2,64,78.3,74.4,1,197,7634,Preventive maintenance (30d)
2024-04-01,2024,Apr,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,22.0,6.72,180.0,,4.55,61.8,,2,115,76.6,69.4,0,183,7153,Preventive maintenance (30d)
2024-04-01,2024,Apr,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,5.4,5.7,180.6,,3.82,55.6,,1,38,71.7,51.3,0,185,5844,Routine monitoring
2024-04-01,2024,Apr,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,19.0,5.51,178.0,,4.06,45.9,,1,127,69.1,58.6,0,181,6843,Routine monitoring
2024-04-01,2024,Apr,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,22.5,8.61,181.6,,4.34,46.3,,1,20,58.9,67.0,0,168,6053,Preventive maintenance (30d)
2024-04-01,2024,Apr,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,13.2,7.87,177.6,,3.99,57.8,,1,111,68.8,62.3,0,173,6999,Routine monitoring
2024-04-01,2024,Apr,Central,A LINE,P1,INS-012,Insulator,24.1598,120.718109,4.5,6.22,172.8,,3.85,63.3,,0,40,76.5,48.9,0,166,5470,Routine monitoring
2024-04-01,2024,Apr,North,D LINE,P5,INS-013,Insulator,25.106793,121.240527,6.5,8.89,170.3,,3.89,46.1,,1,80,59.1,42.1,0,145,5060,Routine monitoring
2024-04-01,2024,Apr,North,C LINE,P5,INS-014,Insulator,25.085354,121.22217,4.5,5.75,170.6,,3.54,56.1,,1,101,77.4,51.7,0,162,5957,Routine monitoring
2024-04-01,2024,Apr,North,C LINE,P2,INS-015,Insulator,25.103489,121.255371,13.5,6.94,180.3,,3.56,72.3,,1,111,72.2,53.4,0,134,5921,Routine monitoring
2024-04-01,2024,Apr,South,B LINE,P2,INS-016,Insulator,22.678045,120.367669,26.8,8.34,178.2,,4.57,59.8,,1,27,72.5,53.2,0,139,6645,Routine monitoring
2024-04-01,2024,Apr,Central,D LINE,P6,INS-017,Insulator,24.191969,120.715505,11.0,7.76,168.1,,3.66,57.7,,0,19,75.7,45.3,0,112,5679,Routine monitoring
2024-04-01,2024,Apr,Central,B LINE,P2,INS-018,Insulator,24.185322,120.666442,12.1,8.27,169.0,,3.82,51.7,,0,37,61.7,42.0,0,127,4628,Routine monitoring
2024-04-01,2024,Apr,North,D LINE,P3,INS-019,Insulator,25.047004,121.171719,25.7,6.23,171.4,,4.18,54.8,,2,68,67.6,58.4,0,176,6457,Routine monitoring
2024-04-01,2024,Apr,South,C LINE,P1,INS-020,Insulator,22.573148,120.366856,8.4,8.78,170.1,,3.11,52.1,,1,32,63.1,53.8,0,165,5992,Routine monitoring
2024-04-01,2024,Apr,Central,C LINE,P6,ARR-001,Arrester,24.1811,120.663095,31.8,5.15,196.1,,4.35,,10.49,3,110,66.8,66.8,0,212,7464,Preventive maintenance (30d)
2024-04-01,2024,Apr,North,D LINE,P1,ARR-002,Arrester,25.080789,121.274912,23.2,8.98,195.8,,4.39,,9.64,1,95,69.2,71.1,0,137,6855,Preventive maintenance (30d)
2024-04-01,2024,Apr,Central,A LINE,P6,ARR-003,Arrester,24.199908,120.689242,22.5,5.29,190.0,,4.02,,9.71,3,113,70.2,64.2,0,193,7257,Routine monitoring
2024-04-01,2024,Apr,South,D LINE,P3,ARR-004,Arrester,22.613336,120.272392,6.9,6.15,190.3,,3.79,,9.4,1,121,75.0,53.3,0,175,6795,Routine monitoring
2024-04-01,2024,Apr,North,C LINE,P4,ARR-005,Arrester,25.084711,121.162057,11.6,6.65,192.0,,3.15,,8.38,1,71,73.2,51.2,0,132,5967,Routine monitoring
2024-04-01,2024,Apr,Central,D LINE,P4,ARR-006,Arrester,24.165588,120.673564,26.3,8.54,192.7,,4.14,,7.75,2,81,73.2,56.0,0,151,7150,Routine monitoring
2024-04-01,2024,Apr,Central,C LINE,P1,ARR-007,Arrester,24.185579,120.707159,22.8,5.27,187.5,,3.5,,10.97,1,41,67.3,76.6,1,146,7026,Corrective maintenance (7d)
2024-04-01,2024,Apr,North,D LINE,P5,ARR-008,Arrester,25.126963,121.172196,15.3,7.37,186.0,,3.4,,8.37,2,43,77.2,53.1,0,168,6826,Routine monitoring
2024-04-01,2024,Apr,Central,D LINE,P2,ARR-009,Arrester,24.09166,120.698267,29.1,8.08,196.6,,3.06,,9.42,1,97,79.1,58.5,0,172,6487,Routine monitoring
2024-04-01,2024,Apr,North,B LINE,P6,ARR-010,Arrester,25.080514,121.169031,10.5,8.5,191.1,,3.68,,6.93,0,54,75.8,45.6,0,130,5327,Routine monitoring
2024-04-01,2024,Apr,South,C LINE,P4,ARR-011,Arrester,22.642771,120.331698,17.9,8.47,195.0,,3.78,,7.26,1,67,75.7,51.3,0,170,6050,Routine monitoring
2024-04-01,2024,Apr,South,D LINE,P4,ARR-012,Arrester,22.593287,120.265614,21.7,7.83,183.3,,3.79,,8.53,1,76,77.3,53.9,0,178,6257,Routine monitoring
2024-04-01,2024,Apr,Central,D LINE,P1,ARR-013,Arrester,24.170896,120.634829,13.0,8.81,193.3,,3.5,,6.72,0,20,64.4,42.3,0,116,5082,Routine monitoring
2024-04-01,2024,Apr,Central,B LINE,P6,ARR-014,Arrester,24.100953,120.660082,12.8,6.63,196.5,,4.11,,9.0,1,25,75.7,61.1,0,181,6468,Routine monitoring
2024-04-01,2024,Apr,Central,A LINE,P5,ARR-015,Arrester,24.124253,120.602825,13.5,7.99,197.3,,3.26,,7.77,2,96,82.5,54.6,0,190,7325,Routine monitoring
2024-04-01,2024,Apr,Central,B LINE,P4,ARR-016,Arrester,24.101719,120.663017,4.1,6.03,199.0,,3.67,,9.47,1,84,66.8,49.5,0,143,5913,Routine monitoring
2024-05-01,2024,May,South,A LINE,P1,OHL-001,Overhead Line,22.660817,120.265285,7.4,5.0,223.7,8.55,4.6,,,2,96,81.5,59.8,0,165,7632,Routine monitoring
2024-05-01,2024,May,South,D LINE,P1,OHL-002,Overhead Line,22.561172,120.261609,18.0,4.63,212.1,8.26,4.18,,,1,35,79.2,59.6,0,145,6561,Routine monitoring
2024-05-01,2024,May,South,D LINE,P2,OHL-003,Overhead Line,22.619889,120.269947,28.5,8.06,216.7,8.72,4.18,,,2,37,73.3,57.3,0,167,6378,Routine monitoring
2024-05-01,2024,May,Central,B LINE,P2,OHL-004,Overhead Line,24.20501,120.649123,6.0,5.02,211.4,7.3,3.8,,,1,105,82.9,55.6,0,159,6878,Routine monitoring
2024-05-01,2024,May,North,D LINE,P5,OHL-005,Overhead Line,25.025476,121.291121,5.6,5.45,219.3,7.85,4.25,,,2,79,81.5,56.1,0,186,7260,Routine monitoring
2024-05-01,2024,May,Central,B LINE,P6,OHL-006,Overhead Line,24.080738,120.694577,25.8,8.79,224.6,8.81,4.5,,,1,97,82.8,67.8,0,170,7431,Preventive maintenance (30d)
2024-05-01,2024,May,Central,C LINE,P4,OHL-007,Overhead Line,24.159996,120.653077,14.1,5.11,220.3,8.51,5.19,,,1,38,85.7,76.7,1,173,7906,Corrective maintenance (7d)
2024-05-01,2024,May,South,A LINE,P5,OHL-008,Overhead Line,22.645897,120.30578,10.4,6.34,223.4,10.02,4.76,,,2,43,83.7,77.3,1,163,8436,Corrective maintenance (7d)
2024-05-01,2024,May,South,B LINE,P6,OHL-009,Overhead Line,22.6024,120.338564,5.0,7.85,220.9,8.21,5.07,,,0,95,77.6,65.3,0,112,7103,Preventive maintenance (30d)
2024-05-01,2024,May,North,B LINE,P5,OHL-010,Overhead Line,25.130691,121.206055,22.3,6.26,219.6,9.06,4.9,,,1,119,76.4,58.2,0,167,6408,Routine monitoring
2024-05-01,2024,May,Central,B LINE,P2,OHL-011,Overhead Line,24.175298,120.677457,25.0,6.41,219.8,9.26,5.01,,,1,82,78.4,75.7,1,136,7119,Corrective maintenance (7d)
2024-05-01,2024,May,North,D LINE,P1,OHL-012,Overhead Line,25.11381,121.282554,7.8,4.85,213.4,9.38,5.58,,,2,83,77.9,71.8,0,169,7074,Preventive maintenance (30d)
2024-05-01,2024,May,Central,D LINE,P5,OHL-013,Overhead Line,24.210457,120.676076,31.5,8.41,223.7,8.66,4.59,,,1,24,78.3,57.1,0,143,7155,Routine monitoring
2024-05-01,2024,May,South,C LINE,P6,OHL-014,Overhead Line,22.604625,120.27209,7.9,4.2,216.6,7.83,4.28,,,1,87,79.8,57.4,0,175,6219,Routine monitoring
2024-05-01,2024,May,South,B LINE,P5,OHL-015,Overhead Line,22.684768,120.352873,12.0,7.51,219.8,7.83,4.05,,,1,79,73.4,50.1,0,154,6602,Routine monitoring
2024-05-01,2024,May,North,A LINE,P5,OHL-016,Overhead Line,25.053382,121.164727,30.3,8.21,215.3,11.61,5.16,,,1,113,77.3,74.3,0,139,7277,Preventive maintenance (30d)
2024-05-01,2024,May,North,B LINE,P5,OHL-017,Overhead Line,25.140573,121.173991,17.4,4.71,222.0,10.75,4.15,,,1,91,81.1,78.0,1,137,8197,Corrective maintenance (7d)
2024-05-01,2024,May,North,D LINE,P5,OHL-018,Overhead Line,25.031118,121.235874,20.9,8.49,215.7,6.2,4.14,,,1,110,83.7,53.8,0,188,6866,Routine monitoring
2024-05-01,2024,May,South,B LINE,P6,OHL-019,Overhead Line,22.60064,120.370321,22.2,6.23,217.5,6.07,4.91,,,2,63,69.9,58.6,0,183,7335,Routine monitoring
2024-05-01,2024,May,North,A LINE,P3,OHL-020,Overhead Line,25.010945,121.239549,20.4,4.05,219.4,9.19,5.92,,,3,101,73.9,79.8,1,173,7932,Corrective maintenance (7d)
2024-05-01,2024,May,North,A LINE,P3,OHL-021,Overhead Line,25.01792,121.195321,22.7,5.41,215.6,9.25,4.84,,,2,31,84.6,62.5,0,189,7029,Routine monitoring
2024-05-01,2024,May,South,D LINE,P2,OHL-022,Overhead Line,22.666847,120.34405,8.9,4.71,218.1,8.29,4.89,,,1,54,77.7,55.4,0,187,6398,Routine monitoring
2024-05-01,2024,May,Central,A LINE,P6,OHL-023,Overhead Line,24.162484,120.692465,5.1,7.36,212.7,8.93,4.53,,,0,104,71.5,45.6,0,123,5338,Routine monitoring
2024-05-01,2024,May,North,B LINE,P5,OHL-024,Overhead Line,25.070806,121.221063,11.4,5.71,224.6,7.94,4.13,,,2,116,73.5,67.3,0,156,7452,Preventive maintenance (30d)
2024-05-01,2024,May,South,A LINE,P1,INS-001,Insulator,22.6483,120.306682,3.8,4.54,187.1,,4.68,58.2,,2,97,65.5,68.2,0,185,7385,Preventive maintenance (30d)
2024-05-01,2024,May,Central,D LINE,P4,INS-002,Insulator,24.100925,120.658146,5.0,6.04,182.7,,4.38,58.2,,1,113,64.5,70.1,1,160,7179,Preventive maintenance (30d)
2024-05-01,2024,May,Central,C LINE,P4,INS-003,Insulator,24.168523,120.704271,26.1,7.15,181.5,,3.26,70.2,,1,61,63.8,54.5,0,184,6252,Routine monitoring
2024-05-01,2024,May,North,A LINE,P5,INS-004,Insulator,25.111003,121.170534,12.4,4.4,187.6,,3.84,70.0,,1,67,74.0,59.3,0,181,6806,Routine monitoring
2024-05-01,2024,May,South,B LINE,P1,INS-005,Insulator,22.691509,120.242216,8.7,7.37,182.3,,3.25,38.1,,0,92,62.5,44.8,0,140,5276,Routine monitoring
2024-05-01,2024,May,North,B LINE,P5,INS-006,Insulator,25.091233,121.248713,15.5,6.89,174.1,,3.99,51.6,,1,73,76.3,52.9,0,180,6691,Routine monitoring
2024-05-01,2024,May,North,C LINE,P2,INS-007,Insulator,25.045186,121.180323,22.1,6.45,172.6,,4.17,77.6,,1,120,77.0,68.4,0,171,6866,Preventive maintenance (30d)
2024-05-01,2024,May,North,D LINE,P5,INS-008,Insulator,25.147784,121.301454,5.5,5.48,172.7,,3.69,55.3,,2,37,76.8,54.5,0,197,7197,Routine monitoring
2024-05-01,2024,May,North,B LINE,P3,INS-009,Insulator,25.047898,121.223346,19.1,5.57,182.8,,4.28,61.6,,2,119,76.7,62.4,0,187,7544,Routine monitoring
2024-05-01,2024,May,South,A LINE,P6,INS-010,Insulator,22.671395,120.272913,22.6,8.9,185.5,,3.92,36.9,,1,38,63.9,49.5,0,147,5479,Routine monitoring
2024-05-01,2024,May,North,B LINE,P3,INS-011,Insulator,25.047446,121.191488,13.3,7.62,175.2,,3.58,51.7,,1,108,67.5,48.8,0,149,6073,Routine monitoring
2024-05-01,2024,May,Central,A LINE,P1,INS-012,Insulator,24.1598,120.718109,4.6,5.62,174.7,,3.56,52.4,,1,21,76.6,50.6,0,177,6101,Routine monitoring
2024-05-01,2024,May,North,D LINE,P5,INS-013,Insulator,25.106793,121.240527,6.6,8.48,175.2,,3.88,61.7,,0,91,62.7,51.1,0,131,5162,Routine monitoring
2024-05-01,2024,May,North,C LINE,P5,INS-014,Insulator,25.085354,121.22217,4.5,6.18,180.7,,4.23,51.6,,2,124,71.6,54.2,0,187,7157,Routine monitoring
2024-05-01,2024,May,North,C LINE,P2,INS-015,Insulator,25.103489,121.255371,13.6,7.03,177.3,,4.01,50.9,,1,121,75.9,54.1,0,178,6361,Routine monitoring
2024-05-01,2024,May,South,B LINE,P2,INS-016,Insulator,22.678045,120.367669,26.8,8.06,186.6,,4.01,57.6,,2,21,69.1,54.9,0,190,6898,Routine monitoring
2024-05-01,2024,May,Central,D LINE,P6,INS-017,Insulator,24.191969,120.715505,11.1,8.2,179.0,,4.18,48.6,,0,31,77.8,45.7,0,119,5668,Routine monitoring
2024-05-01,2024,May,Central,B LINE,P2,INS-018,Insulator,24.185322,120.666442,12.2,7.87,173.6,,3.55,63.2,,0,49,61.0,53.6,0,135,5035,Routine monitoring
2024-05-01,2024,May,North,D LINE,P3,INS-019,Insulator,25.047004,121.171719,25.8,6.06,180.8,,4.15,59.0,,2,75,71.6,60.9,0,197,6745,Routine monitoring
2024-05-01,2024,May,South,C LINE,P1,INS-020,Insulator,22.573148,120.366856,8.5,8.47,184.5,,3.22,58.7,,0,44,61.5,41.6,0,142,5300,Routine monitoring
2024-05-01,2024,May,Central,C LINE,P6,ARR-001,Arrester,24.1811,120.663095,31.9,4.61,200.0,,3.72,,9.59,3,120,66.0,68.9,0,170,7643,Preventive maintenance (30d)
2024-05-01,2024,May,North,D LINE,P1,ARR-002,Arrester,25.080789,121.274912,23.3,8.68,204.3,,3.4,,8.39,2,102,65.9,53.2,0,163,6760,Routine monitoring
2024-05-01,2024,May,Central,A LINE,P6,ARR-003,Arrester,24.199908,120.689242,22.6,4.69,192.1,,3.59,,9.32,3,121,75.6,66.6,0,174,7268,Preventive maintenance (30d)
2024-05-01,2024,May,South,D LINE,P3,ARR-004,Arrester,22.613336,120.272392,7.0,6.42,196.9,,3.44,,9.31,2,108,71.6,53.0,0,186,6408,Routine monitoring
